"Gemeinde_de","Text_de","Gemeinde_fr","Text_fr","Gemeinde_it","Text_it"
"Vacallo TI","62 Prozent der Stimmbürgerinnen und Stimmbürger von Vacallo haben die Änderung des Mietrechts zur vereinfachten Kündigung für Eigenbedarf angenommen. Vacallo hat damit anders abgestimmt als der Kanton Tessin, der die Vorlage abgelehnt hat.","Vacallo (TI)","Les habitants de Vacallo soutiennent à 62 pour cent l'assouplissement du droit du bail en faveur des propriétaires pour leur besoin propre. Vacallo a approuvé la réforme, contrairement à son canton.","Vacallo (TI)","Gli elettori di Vacallo si sono mostrati favorevoli alla modifica del diritto di locazione (disdetta per bisogno personale), che ha ricevuto il 62 per cento di ""sì"". Vacallo ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Breggia TI","Ja zur Änderung des Mietrechts zur vereinfachten Kündigung für Eigenbedarf in Breggia: Mit 53 Prozent haben die Stimmbürgerinnen und Stimmbürger die Vorlage angenommen. Breggia hat damit anders abgestimmt als der Kanton Tessin, der die Vorlage abgelehnt hat.","Breggia (TI)","Breggia dit oui à 53 pour cent à l'assouplissement du droit du bail en faveur des propriétaires pour leur besoin propre. Breggia a approuvé la réforme, contrairement à son canton.","Breggia (TI)","Gli abitanti di Breggia hanno accolto la modifica del diritto di locazione (disdetta per bisogno personale) con il 53 per cento di ""sì"". Breggia ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Biasca TI","Nein zur Änderung des Mietrechts zur vereinfachten Kündigung für Eigenbedarf  in Biasca: Mit 2'128 Nein- zu 1'795 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger die Vorlage abgelehnt. Das sind 54,2 Prozent. Biasca hat damit gleich wie der Kanton Tessin Nein gesagt zu dieser Vorlage.","Biasca (TI)","C'est non à l'assouplissement du droit du bail en faveur des propriétaires pour leur besoin propre à Biasca. Les habitants ont refusé le texte à 54,2 pour cent. Biasca a rejeté la réforme, tout comme son canton.","Biasca (TI)","Gli elettori di Biasca si sono mostrati scettici nei confronti della modifica del diritto di locazione (disdetta per bisogno personale), che è stata respinta con il 54,2 per cento di voti contrari. Biasca ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Riviera TI","In Riviera hat die Änderung des Mietrechts zur vereinfachten Kündigung für Eigenbedarf keine Mehrheit gefunden. Auf 50,6 Prozent der abgegebenen Stimmzettel stand ein Nein. Riviera hat damit gleich wie der Kanton Tessin Nein gesagt zu dieser Vorlage.","Riviera (TI)","L'assouplissement du droit du bail en faveur des propriétaires pour leur besoin propre est refusé à 50,6 pour cent à Riviera. Riviera a rejeté la réforme, tout comme son canton.","Riviera (TI)","I cittadini di Riviera hanno respinto la modifica del diritto di locazione (disdetta per bisogno personale) con il 50,6 per cento di voti contrari. Riviera ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Bosco/Gurin TI","Die Gemeinde Bosco/Gurin hat die Änderung des Mietrechts zur vereinfachten Kündigung für Eigenbedarf mit 56,8 Prozent Ja-Stimmen angenommen. Bosco/Gurin hat damit anders abgestimmt als der Kanton Tessin, der die Vorlage abgelehnt hat.","Bosco/Gurin (TI)","La population de Bosco/Gurin approuve à 56,8 pour cent l'assouplissement du droit du bail en faveur des propriétaires pour leur besoin propre. Bosco/Gurin a approuvé la réforme, contrairement à son canton.","Bosco/Gurin (TI)","I cittadini di Bosco/Gurin hanno accolto la modifica del diritto di locazione (disdetta per bisogno personale) con il 56,8 per cento di voti a favore. Bosco/Gurin ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Campo (Vallemaggia) TI","Campo (Vallemaggia) hat die Änderung des Mietrechts zur vereinfachten Kündigung für Eigenbedarf mit 93,7 Prozent abgelehnt. Campo (Vallemaggia) hat damit gleich wie der Kanton Tessin Nein gesagt zu dieser Vorlage.","Campo (Vallemaggia) (TI)","L'assouplissement du droit du bail en faveur des propriétaires pour leur besoin propre n'a pas trouvé grâce aux yeux des citoyens de Campo (Vallemaggia). Ils ont refusé le texte à 93,7 pour cent. Campo (Vallemaggia) a rejeté la réforme, tout comme son canton.","Campo (Vallemaggia) (TI)","La modifica del diritto di locazione (disdetta per bisogno personale) è stata respinta a Campo (Vallemaggia), dove ha riscosso il 93,7 per cento di ""no"". Campo (Vallemaggia) ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Cerentino TI","Nein zur Änderung des Mietrechts zur vereinfachten Kündigung für Eigenbedarf in Cerentino. Die Gemeinde hat die Vorlage mit 89,7 Prozent abgelehnt. Cerentino hat damit gleich wie der Kanton Tessin Nein gesagt zu dieser Vorlage.","Cerentino (TI)","A Cerentino, les citoyens rejettent à 89,7 pour cent l'assouplissement du droit du bail en faveur des propriétaires pour leur besoin propre. Cerentino a rejeté la réforme, tout comme son canton.","Cerentino (TI)","Nel comune di Cerentino, i cittadini hanno respinto la modifica del diritto di locazione (disdetta per bisogno personale) con il 89,7 per cento di voti contrari. Cerentino ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Cevio TI","Keine Mehrheit für die Änderung des Mietrechts zur vereinfachten Kündigung für Eigenbedarf in Cevio: Mit 8'820 Nein-Stimmen zu 4'659 Ja-Stimmen oder 65,4 Prozent hat die Gemeinde die Vorlage verworfen. Cevio hat damit gleich wie der Kanton Tessin Nein gesagt zu dieser Vorlage.","Cevio (TI)","L'assouplissement du droit du bail en faveur des propriétaires pour leur besoin propre n'a pas convaincu à Cevio. Les citoyens de la commune ont refusé le texte à 65,4 pour cent. Cevio a rejeté la réforme, tout comme son canton.","Cevio (TI)","Il 65,4 per cento degli elettori di Cevio ha respinto la modifica del diritto di locazione (disdetta per bisogno personale). Cevio ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Linescio TI","Nein zur Änderung des Mietrechts zur vereinfachten Kündigung für Eigenbedarf in Linescio. Die Gemeinde hat die Vorlage mit 62,5 Prozent abgelehnt. Linescio hat damit gleich wie der Kanton Tessin Nein gesagt zu dieser Vorlage.","Linescio (TI)","A Linescio, les citoyens rejettent à 62,5 pour cent l'assouplissement du droit du bail en faveur des propriétaires pour leur besoin propre. Linescio a rejeté la réforme, tout comme son canton.","Linescio (TI)","Nel comune di Linescio, i cittadini hanno respinto la modifica del diritto di locazione (disdetta per bisogno personale) con il 62,5 per cento di voti contrari. Linescio ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Maggia TI","60,6 Prozent der Abstimmenden in der Gemeinde Maggia haben Ja gesagt zur Änderung des Mietrechts zur vereinfachten Kündigung für Eigenbedarf. Maggia hat damit anders abgestimmt als der Kanton Tessin, der die Vorlage abgelehnt hat.","Maggia (TI)","Les habitants de Maggia acceptent avec 60,6 pour cent de oui l'assouplissement du droit du bail en faveur des propriétaires pour leur besoin propre. Maggia a approuvé la réforme, contrairement à son canton.","Maggia (TI)","Il 60,6 per cento degli elettori di Maggia ha accolto la modifica del diritto di locazione (disdetta per bisogno personale). Maggia ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Lavizzara TI","In Lavizzara hat die Stimmbevölkerung der Änderung des Mietrechts zur vereinfachten Kündigung für Eigenbedarf zugestimmt. Die Vorlage wurde mit einem Ja-Stimmen-Anteil von 73,7 Prozent angenommen. Lavizzara hat damit anders abgestimmt als der Kanton Tessin, der die Vorlage abgelehnt hat.","Lavizzara (TI)","L'assouplissement du droit du bail en faveur des propriétaires pour leur besoin propre est approuvé à Lavizzara par 73,7 pour cent des votants. Lavizzara a approuvé la réforme, contrairement à son canton.","Lavizzara (TI)","A Lavizzara gli abitanti hanno accolto la modifica del diritto di locazione (disdetta per bisogno personale) con il 73,7 per cento di ""sì"". Lavizzara ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Avegno Gordevio TI","Ja zur Änderung des Mietrechts zur vereinfachten Kündigung für Eigenbedarf in Avegno Gordevio: Mit 55,2 Prozent haben die Stimmbürgerinnen und Stimmbürger die Vorlage angenommen. Avegno Gordevio hat damit anders abgestimmt als der Kanton Tessin, der die Vorlage abgelehnt hat.","Avegno Gordevio (TI)","Avegno Gordevio dit oui à 55,2 pour cent à l'assouplissement du droit du bail en faveur des propriétaires pour leur besoin propre. Avegno Gordevio a approuvé la réforme, contrairement à son canton.","Avegno Gordevio (TI)","Gli abitanti di Avegno Gordevio hanno accolto la modifica del diritto di locazione (disdetta per bisogno personale) con il 55,2 per cento di ""sì"". Avegno Gordevio ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Terre di Pedemonte TI","89,2 Prozent der Stimmbürgerinnen und Stimmbürger von Terre di Pedemonte sagen Nein zur Änderung des Mietrechts zur vereinfachten Kündigung für Eigenbedarf. Terre di Pedemonte hat damit gleich wie der Kanton Tessin Nein gesagt zu dieser Vorlage.","Terre di Pedemonte (TI)","Les habitants de Terre di Pedemonte s'opposent à l'assouplissement du droit du bail en faveur des propriétaires pour leur besoin propre par 89,2 pour cent des voix. Terre di Pedemonte a rejeté la réforme, tout comme son canton.","Terre di Pedemonte (TI)","Gli abitanti di Terre di Pedemonte hanno respinto la modifica del diritto di locazione (disdetta per bisogno personale) con il 89,2 per cento di ""no"". Terre di Pedemonte ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Centovalli TI","In Centovalli hat die Stimmbevölkerung die Änderung des Mietrechts zur vereinfachten Kündigung für Eigenbedarf abgelehnt. Die Vorlage wurde mit einem Nein-Stimmen-Anteil von 79,4 Prozent verworfen. Centovalli hat damit gleich wie der Kanton Tessin Nein gesagt zu dieser Vorlage.","Centovalli (TI)","La population de Centovalli rejette à 79,4 pour cent des voix l'assouplissement du droit du bail en faveur des propriétaires pour leur besoin propre. Centovalli a rejeté la réforme, tout comme son canton.","Centovalli (TI)","A Centovalli gli abitanti si sono opposti alla modifica del diritto di locazione (disdetta per bisogno personale) con il 79,4 per cento di voti a sfavore. Centovalli ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Gambarogno TI","63 Prozent der Stimmbürgerinnen und Stimmbürger von Gambarogno sagen Nein zur Änderung des Mietrechts zur vereinfachten Kündigung für Eigenbedarf. Gambarogno hat damit gleich wie der Kanton Tessin Nein gesagt zu dieser Vorlage.","Gambarogno (TI)","Les habitants de Gambarogno s'opposent à l'assouplissement du droit du bail en faveur des propriétaires pour leur besoin propre par 63 pour cent des voix. Gambarogno a rejeté la réforme, tout comme son canton.","Gambarogno (TI)","Gli abitanti di Gambarogno hanno respinto la modifica del diritto di locazione (disdetta per bisogno personale) con il 63 per cento di ""no"". Gambarogno ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Verzasca TI","Keine Mehrheit für die Änderung des Mietrechts zur vereinfachten Kündigung für Eigenbedarf in Verzasca: Mit 7'173 Nein-Stimmen zu 6'069 Ja-Stimmen oder 54,2 Prozent hat die Gemeinde die Vorlage verworfen. Verzasca hat damit gleich wie der Kanton Tessin Nein gesagt zu dieser Vorlage.","Verzasca (TI)","L'assouplissement du droit du bail en faveur des propriétaires pour leur besoin propre n'a pas convaincu à Verzasca. Les citoyens de la commune ont refusé le texte à 54,2 pour cent. Verzasca a rejeté la réforme, tout comme son canton.","Verzasca (TI)","Il 54,2 per cento degli elettori di Verzasca ha respinto la modifica del diritto di locazione (disdetta per bisogno personale). Verzasca ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Aigle VD","In Aigle hat die Stimmbevölkerung die Änderung des Mietrechts zur vereinfachten Kündigung für Eigenbedarf abgelehnt. Die Vorlage wurde mit einem Nein-Stimmen-Anteil von 51,5 Prozent verworfen. Aigle hat damit gleich wie der Kanton Waadt Nein gesagt zu dieser Vorlage.","Aigle (VD)","La population d'Aigle rejette à 51,5 pour cent des voix l'assouplissement du droit du bail en faveur des propriétaires pour leur besoin propre. Aigle a rejeté la réforme, tout comme son canton.","Aigle (VD)","A Aigle gli abitanti si sono opposti alla modifica del diritto di locazione (disdetta per bisogno personale) con il 51,5 per cento di voti a sfavore. Aigle ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Bex VD","In Bex hat die Änderung des Mietrechts zur vereinfachten Kündigung für Eigenbedarf keine Mehrheit gefunden. Auf 60,6 Prozent der abgegebenen Stimmzettel stand ein Nein. Bex hat damit gleich wie der Kanton Waadt Nein gesagt zu dieser Vorlage.","Bex (VD)","L'assouplissement du droit du bail en faveur des propriétaires pour leur besoin propre est refusé à 60,6 pour cent à Bex. Bex a rejeté la réforme, tout comme son canton.","Bex (VD)","I cittadini di Bex hanno respinto la modifica del diritto di locazione (disdetta per bisogno personale) con il 60,6 per cento di voti contrari. Bex ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Chessel VD","Ja zur Änderung des Mietrechts zur vereinfachten Kündigung für Eigenbedarf in Chessel: Mit 99,8 Prozent haben die Stimmbürgerinnen und Stimmbürger die Vorlage angenommen. Chessel hat damit bei dieser Vorlage den höchsten Ja-Anteil im Kanton Waadt.","Chessel (VD)","Chessel dit oui à 99,8 pour cent à l'assouplissement du droit du bail en faveur des propriétaires pour leur besoin propre. Le plus fort pourcentage de oui du canton de Vaud a été obtenu à Chessel.","Chessel (VD)","Gli abitanti di Chessel hanno accolto la modifica del diritto di locazione (disdetta per bisogno personale) con il 99,8 per cento di ""sì"". Il maggior numero di ""sì"" nel canton Vaud è stato ottenuto a Chessel."
"Corbeyrier VD","Nein zur Änderung des Mietrechts zur vereinfachten Kündigung für Eigenbedarf  in Corbeyrier: Mit 8'971 Nein- zu 1'114 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger die Vorlage abgelehnt. Das sind 89 Prozent. Corbeyrier hat damit gleich wie der Kanton Waadt Nein gesagt zu dieser Vorlage.","Corbeyrier (VD)","C'est non à l'assouplissement du droit du bail en faveur des propriétaires pour leur besoin propre à Corbeyrier. Les habitants ont refusé le texte à 89 pour cent. Corbeyrier a rejeté la réforme, tout comme son canton.","Corbeyrier (VD)","Gli elettori di Corbeyrier si sono mostrati scettici nei confronti della modifica del diritto di locazione (disdetta per bisogno personale), che è stata respinta con il 89 per cento di voti contrari. Corbeyrier ha respinto il testo, risultato che si è confermato anche a livello cantonale."
