"Gemeinde_de","Text_de","Gemeinde_fr","Text_fr","Gemeinde_it","Text_it"
"Chavannes-le-Veyron VD","In Chavannes-le-Veyron hat der Bundesbeschluss über den Ausbau der Autobahnen keine Mehrheit gefunden. Auf 50,9 Prozent der abgegebenen Stimmzettel stand ein Nein. Chavannes-le-Veyron hat damit anders abgestimmt als der Kanton Waadt, der die Vorlage angenommen hat.","Chavannes-le-Veyron (VD)","La réforme en faveur de l'extension des autoroutes est refusée à 50,9 pour cent à Chavannes-le-Veyron. Chavannes-le-Veyron a rejeté l'arrêté, contrairement à son canton.","Chavannes-le-Veyron (VD)","I cittadini di Chavannes-le-Veyron hanno respinto il potenziamento delle strade nazionali con il 50,9 per cento di voti contrari. Chavannes-le-Veyron ha respinto il testo, contrariamente a quanto registrato a livello cantonale."
"Chevilly VD","Ja zum Bundesbeschluss über den Ausbau der Autobahnen in Chevilly. Die Gemeinde hat die Vorlage mit 59,9 Prozent der Stimmen angenommen. Chevilly hat damit gleich wie der Kanton Waadt Ja gesagt zu dieser Vorlage.","Chevilly (VD)","La réforme en faveur de l'extension des autoroutes passe la rampe avec 59,9 pour cent de oui à Chevilly. Chevilly a approuvé l'arrêté, tout comme son canton.","Chevilly (VD)","Il potenziamento delle strade nazionali è stato accolto a Chevilly, dove ha riscosso il 59,9 per cento di voti a favore. Chevilly ha accolto il testo, così come quanto avvenuto a livello cantonale."
"Cossonay VD","Die Gemeinde Cossonay hat den Bundesbeschluss über den Ausbau der Autobahnen mit 66,6 Prozent Ja-Stimmen angenommen. Cossonay hat damit gleich wie der Kanton Waadt Ja gesagt zu dieser Vorlage.","Cossonay (VD)","La population de Cossonay approuve à 66,6 pour cent la réforme en faveur de l'extension des autoroutes. Cossonay a approuvé l'arrêté, tout comme son canton.","Cossonay (VD)","I cittadini di Cossonay hanno accolto il potenziamento delle strade nazionali con il 66,6 per cento di voti a favore. Cossonay ha accolto il testo, così come quanto avvenuto a livello cantonale."
"Cuarnens VD","Cuarnens hat den Bundesbeschluss über den Ausbau der Autobahnen mit 56,8 Prozent abgelehnt. Cuarnens hat damit anders abgestimmt als der Kanton Waadt, der die Vorlage angenommen hat.","Cuarnens (VD)","La réforme en faveur de l'extension des autoroutes n'a pas trouvé grâce aux yeux des citoyens de Cuarnens. Ils ont refusé le texte à 56,8 pour cent. Cuarnens a rejeté l'arrêté, contrairement à son canton.","Cuarnens (VD)","Il potenziamento delle strade nazionali è stato respinto a Cuarnens, dove ha riscosso il 56,8 per cento di ""no"". Cuarnens ha respinto il testo, contrariamente a quanto registrato a livello cantonale."
"Daillens VD","Ja zum Bundesbeschluss über den Ausbau der Autobahnen in Daillens: Mit 96,7 Prozent haben die Stimmbürgerinnen und Stimmbürger die Vorlage angenommen. Daillens hat damit gleich wie der Kanton Waadt Ja gesagt zu dieser Vorlage.","Daillens (VD)","Daillens dit oui à 96,7 pour cent à de la réforme en faveur de l'extension des autoroutes. Daillens a approuvé l'arrêté, tout comme son canton.","Daillens (VD)","Gli abitanti di Daillens hanno accolto il potenziamento delle strade nazionali con il 96,7 per cento di ""sì"". Daillens ha accolto il testo, così come quanto avvenuto a livello cantonale."
"Dizy VD","Keine Mehrheit für den Bundesbeschluss über den Ausbau der Autobahnen in Dizy: Mit 5'765 Nein-Stimmen zu 3'677 Ja-Stimmen oder 61,1 Prozent hat die Gemeinde die Vorlage verworfen. Dizy hat damit anders abgestimmt als der Kanton Waadt, der die Vorlage angenommen hat.","Dizy (VD)","Les projets d'extension du réseau autoroutier n'ont pas convaincu à Dizy. Les citoyens de la commune ont refusé le texte à 61,1 pour cent. Dizy a rejeté l'arrêté, contrairement à son canton.","Dizy (VD)","Il 61,1 per cento degli elettori di Dizy ha respinto il potenziamento delle strade nazionali. Dizy ha respinto il testo, contrariamente a quanto registrato a livello cantonale."
"Eclépens VD","In Eclépens hat der Bundesbeschluss über den Ausbau der Autobahnen keine Mehrheit gefunden. Auf 66,9 Prozent der abgegebenen Stimmzettel stand ein Nein. Eclépens hat damit anders abgestimmt als der Kanton Waadt, der die Vorlage angenommen hat.","Eclépens (VD)","La réforme en faveur de l'extension des autoroutes est refusée à 66,9 pour cent à Eclépens. Eclépens a rejeté l'arrêté, contrairement à son canton.","Eclépens (VD)","I cittadini di Eclépens hanno respinto il potenziamento delle strade nazionali con il 66,9 per cento di voti contrari. Eclépens ha respinto il testo, contrariamente a quanto registrato a livello cantonale."
"Ferreyres VD","Die Gemeinde Ferreyres hat den Bundesbeschluss über den Ausbau der Autobahnen mit 58,1 Prozent angenommen. Ferreyres hat damit gleich wie der Kanton Waadt Ja gesagt zu dieser Vorlage.","Ferreyres (VD)","A Ferreyres, les habitants disent oui à  58,1 pour cent à la réforme favorable à l'extension des projets autoroutiers. Ferreyres a approuvé l'arrêté, tout comme son canton.","Ferreyres (VD)","Nel comune di Ferreyres, i cittadini hanno accolto il potenziamento delle strade nazionali con il 58,1 per cento di voti favorevoli. Ferreyres ha accolto il testo, così come quanto avvenuto a livello cantonale."
"Gollion VD","In Gollion hat die Stimmbevölkerung den Bundesbeschluss über den Ausbau der Autobahnen abgelehnt. Die Vorlage wurde mit einem Nein-Stimmen-Anteil von 56,4 Prozent verworfen. Gollion hat damit anders abgestimmt als der Kanton Waadt, der die Vorlage angenommen hat.","Gollion (VD)","La population de Gollion rejette à 56,4 pour cent des voix la réforme en faveur de l'extension des autoroutes. Gollion a rejeté l'arrêté, contrairement à son canton.","Gollion (VD)","A Gollion gli abitanti si sono opposti al potenziamento delle strade nazionali con il 56,4 per cento di voti a sfavore. Gollion ha respinto il testo, contrariamente a quanto registrato a livello cantonale."
"Grancy VD","Keine Mehrheit für den Bundesbeschluss über den Ausbau der Autobahnen in Grancy: Mit 4'632 Nein-Stimmen zu 2'422 Ja-Stimmen oder 65,7 Prozent hat die Gemeinde die Vorlage verworfen. Grancy hat damit anders abgestimmt als der Kanton Waadt, der die Vorlage angenommen hat.","Grancy (VD)","Les projets d'extension du réseau autoroutier n'ont pas convaincu à Grancy. Les citoyens de la commune ont refusé le texte à 65,7 pour cent. Grancy a rejeté l'arrêté, contrairement à son canton.","Grancy (VD)","Il 65,7 per cento degli elettori di Grancy ha respinto il potenziamento delle strade nazionali. Grancy ha respinto il testo, contrariamente a quanto registrato a livello cantonale."
"L'Isle VD","L'Isle hat den Bundesbeschluss über den Ausbau der Autobahnen mit 94 Prozent abgelehnt. L'Isle hat damit anders abgestimmt als der Kanton Waadt, der die Vorlage angenommen hat.","L'Isle (VD)","La réforme en faveur de l'extension des autoroutes n'a pas trouvé grâce aux yeux des citoyens de L'Isle. Ils ont refusé le texte à 94 pour cent. L'Isle a rejeté l'arrêté, contrairement à son canton.","L'Isle (VD)","Il potenziamento delle strade nazionali è stato respinto a L'Isle, dove ha riscosso il 94 per cento di ""no"". L'Isle ha respinto il testo, contrariamente a quanto registrato a livello cantonale."
"Lussery-Villars VD","Die Gemeinde Lussery-Villars hat den Bundesbeschluss über den Ausbau der Autobahnen mit dem dritthöchsten Ja-Anteil in der ganzen Schweiz angenommen: 99,5 Prozent stimmten für die Vorlage. Lussery-Villars hat damit gleich wie der Kanton Waadt Ja gesagt zu dieser Vorlage.","Lussery-Villars (VD)","Lussery-Villars se classe au troisième rang des plus fortes approbations de la réforme en faveur de l'extension des autoroutes. Ses citoyens disent oui à 99,5 pour cent. Lussery-Villars a approuvé l'arrêté, tout comme son canton.","Lussery-Villars (VD)","Terzo posto nella classifica dei comuni in cui il potenziamento delle strade nazionali è stato accolto maggiormente per Lussery-Villars. L'oggetto in votazione ha ricevuto il 99,5 per cento di ""sì"". Lussery-Villars ha accolto il testo, così come quanto avvenuto a livello cantonale."
"Mauraz VD","96,5 Prozent der Abstimmenden in der Gemeinde Mauraz haben Ja gesagt zum Bundesbeschluss über den Ausbau der Autobahnen. Mauraz hat damit gleich wie der Kanton Waadt Ja gesagt zu dieser Vorlage.","Mauraz (VD)","Les habitants de Mauraz acceptent avec 96,5 pour cent de oui la réforme en faveur de l'extension des autoroutes. Mauraz a approuvé l'arrêté, tout comme son canton.","Mauraz (VD)","Il 96,5 per cento degli elettori di Mauraz ha accolto il potenziamento delle strade nazionali. Mauraz ha accolto il testo, così come quanto avvenuto a livello cantonale."
"Mex VD","In Mex VD hat die Stimmbevölkerung dem Bundesbeschluss über den Ausbau der Autobahnen zugestimmt. Die Vorlage wurde mit einem Ja-Stimmen-Anteil von 60,3 Prozent angenommen. Mex VD hat damit gleich wie der Kanton Waadt Ja gesagt zu dieser Vorlage.","Mex (VD)","L'extension du réseau des autoroutes est approuvée à Mex (VD) par 60,3 pour cent des votants. Mex (VD) a approuvé l'arrêté, tout comme son canton.","Mex (VD)","A Mex VD gli abitanti hanno accolto il potenziamento delle strade nazionali con il 60,3 per cento di ""sì"". Mex VD ha accolto il testo, così come quanto avvenuto a livello cantonale."
"Moiry VD","Keine Mehrheit für den Bundesbeschluss über den Ausbau der Autobahnen in Moiry: Mit 3'408 Nein-Stimmen zu 1'366 Ja-Stimmen oder 71,4 Prozent hat die Gemeinde die Vorlage verworfen. Moiry hat damit anders abgestimmt als der Kanton Waadt, der die Vorlage angenommen hat.","Moiry (VD)","Les projets d'extension du réseau autoroutier n'ont pas convaincu à Moiry. Les citoyens de la commune ont refusé le texte à 71,4 pour cent. Moiry a rejeté l'arrêté, contrairement à son canton.","Moiry (VD)","Il 71,4 per cento degli elettori di Moiry ha respinto il potenziamento delle strade nazionali. Moiry ha respinto il testo, contrariamente a quanto registrato a livello cantonale."
"Mont-la-Ville VD","Keine Mehrheit für den Bundesbeschluss über den Ausbau der Autobahnen in Mont-la-Ville: Mit 8'900 Nein-Stimmen zu 3'630 Ja-Stimmen oder 71 Prozent hat die Gemeinde die Vorlage verworfen. Mont-la-Ville hat damit anders abgestimmt als der Kanton Waadt, der die Vorlage angenommen hat.","Mont-la-Ville (VD)","Les projets d'extension du réseau autoroutier n'ont pas convaincu à Mont-la-Ville. Les citoyens de la commune ont refusé le texte à 71 pour cent. Mont-la-Ville a rejeté l'arrêté, contrairement à son canton.","Mont-la-Ville (VD)","Il 71 per cento degli elettori di Mont-la-Ville ha respinto il potenziamento delle strade nazionali. Mont-la-Ville ha respinto il testo, contrariamente a quanto registrato a livello cantonale."
"Montricher VD","Montricher hat den Bundesbeschluss über den Ausbau der Autobahnen mit 89,2 Prozent abgelehnt. Montricher hat damit anders abgestimmt als der Kanton Waadt, der die Vorlage angenommen hat.","Montricher (VD)","La réforme en faveur de l'extension des autoroutes n'a pas trouvé grâce aux yeux des citoyens de Montricher. Ils ont refusé le texte à 89,2 pour cent. Montricher a rejeté l'arrêté, contrairement à son canton.","Montricher (VD)","Il potenziamento delle strade nazionali è stato respinto a Montricher, dove ha riscosso il 89,2 per cento di ""no"". Montricher ha respinto il testo, contrariamente a quanto registrato a livello cantonale."
"Orny VD","Ja zum Bundesbeschluss über den Ausbau der Autobahnen in Orny: Mit 96,9 Prozent haben die Stimmbürgerinnen und Stimmbürger die Vorlage angenommen. Orny hat damit gleich wie der Kanton Waadt Ja gesagt zu dieser Vorlage.","Orny (VD)","Orny dit oui à 96,9 pour cent à de la réforme en faveur de l'extension des autoroutes. Orny a approuvé l'arrêté, tout comme son canton.","Orny (VD)","Gli abitanti di Orny hanno accolto il potenziamento delle strade nazionali con il 96,9 per cento di ""sì"". Orny ha accolto il testo, così come quanto avvenuto a livello cantonale."
"Penthalaz VD","Nein zum Bundesbeschluss über den Ausbau der Autobahnen in Penthalaz. Die Gemeinde hat die Vorlage mit 52,5 Prozent abgelehnt. Penthalaz hat damit anders abgestimmt als der Kanton Waadt, der die Vorlage angenommen hat.","Penthalaz (VD)","A Penthalaz, les citoyens rejettent à 52,5 pour cent la réforme en faveur de l'extension des autoroutes. Penthalaz a rejeté l'arrêté, contrairement à son canton.","Penthalaz (VD)","Nel comune di Penthalaz, i cittadini hanno respinto il potenziamento delle strade nazionali con il 52,5 per cento di voti contrari. Penthalaz ha respinto il testo, contrariamente a quanto registrato a livello cantonale."
"Penthaz VD","In Penthaz hat die Stimmbevölkerung den Bundesbeschluss über den Ausbau der Autobahnen abgelehnt. Die Vorlage wurde mit einem Nein-Stimmen-Anteil von 51,6 Prozent verworfen. Penthaz hat damit anders abgestimmt als der Kanton Waadt, der die Vorlage angenommen hat.","Penthaz (VD)","La population de Penthaz rejette à 51,6 pour cent des voix la réforme en faveur de l'extension des autoroutes. Penthaz a rejeté l'arrêté, contrairement à son canton.","Penthaz (VD)","A Penthaz gli abitanti si sono opposti al potenziamento delle strade nazionali con il 51,6 per cento di voti a sfavore. Penthaz ha respinto il testo, contrariamente a quanto registrato a livello cantonale."
"Pompaples VD","Nein zum Bundesbeschluss über den Ausbau der Autobahnen in Pompaples: Mit 6'192 Nein- zu 4'214 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger die Vorlage abgelehnt. Das sind 59,5 Prozent. Pompaples hat damit anders abgestimmt als der Kanton Waadt, der die Vorlage angenommen hat.","Pompaples (VD)","C'est non à la réforme en faveur de l'extension des autoroutes à Pompaples. Les habitants ont refusé le texte à 59,5 pour cent. Pompaples a rejeté l'arrêté, contrairement à son canton.","Pompaples (VD)","Gli elettori di Pompaples si sono mostrati scettici nei confronti del potenziamento delle strade nazionali, che è stato respinto con il 59,5 per cento di voti contrari. Pompaples ha respinto il testo, contrariamente a quanto registrato a livello cantonale."
"La Sarraz VD","Nein zum Bundesbeschluss über den Ausbau der Autobahnen in La Sarraz: Mit 6'994 Nein- zu 3'200 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger die Vorlage abgelehnt. Das sind 68,6 Prozent. La Sarraz hat damit anders abgestimmt als der Kanton Waadt, der die Vorlage angenommen hat.","La Sarraz (VD)","C'est non à la réforme en faveur de l'extension des autoroutes à La Sarraz. Les habitants ont refusé le texte à 68,6 pour cent. La Sarraz a rejeté l'arrêté, contrairement à son canton.","La Sarraz (VD)","Gli elettori di La Sarraz si sono mostrati scettici nei confronti del potenziamento delle strade nazionali, che è stato respinto con il 68,6 per cento di voti contrari. La Sarraz ha respinto il testo, contrariamente a quanto registrato a livello cantonale."
"Senarclens VD","Die Gemeinde Senarclens hat den Bundesbeschluss über den Ausbau der Autobahnen mit 51,2 Prozent Ja-Stimmen angenommen. Senarclens hat damit gleich wie der Kanton Waadt Ja gesagt zu dieser Vorlage.","Senarclens (VD)","La population de Senarclens approuve à 51,2 pour cent la réforme en faveur de l'extension des autoroutes. Senarclens a approuvé l'arrêté, tout comme son canton.","Senarclens (VD)","I cittadini di Senarclens hanno accolto il potenziamento delle strade nazionali con il 51,2 per cento di voti a favore. Senarclens ha accolto il testo, così come quanto avvenuto a livello cantonale."
