"Gemeinde_de","Text_de","Gemeinde_fr","Text_fr","Gemeinde_it","Text_it"
"Romanel-sur-Lausanne VD","67,4 Prozent der Stimmbürgerinnen und Stimmbürger von Romanel-sur-Lausanne haben sich gegen die Änderung des Mietrechts bei Untermiete ausgesprochen. Romanel-sur-Lausanne hat damit gleich wie der Kanton Waadt Nein gesagt zu dieser Vorlage.","Romanel-sur-Lausanne (VD)","A Romanel-sur-Lausanne, les citoyens rejettent à 67,4 pour cent l'assouplissement du droit du bail dans le domaine de la sous-location. Romanel-sur-Lausanne a rejeté la réforme, tout comme son canton.","Romanel-sur-Lausanne (VD)","Nel comune di Romanel-sur-Lausanne, i cittadini hanno respinto la modifica del diritto di locazione (sublocazione) con il 67,4 per cento di voti contrari. Romanel-sur-Lausanne ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Chexbres VD","Chexbres ist gegen die Änderung des Mietrechts bei Untermiete: Die Gemeinde hat die Vorlage mit 51,3 Prozent Nein verworfen. Chexbres hat damit gleich wie der Kanton Waadt Nein gesagt zu dieser Vorlage.","Chexbres (VD)","L'assouplissement du droit du bail dans le domaine de la sous-location est refusé à 51,3 pour cent à Chexbres. Chexbres a rejeté la réforme, tout comme son canton.","Chexbres (VD)","I cittadini di Chexbres hanno respinto la modifica del diritto di locazione (sublocazione) con il 51,3 per cento di voti contrari. Chexbres ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Forel (Lavaux) VD","In Forel (Lavaux) hat die Änderung des Mietrechts bei Untermiete keine Mehrheit gefunden: 51,4 Prozent haben die Vorlage abgelehnt. Forel (Lavaux) hat damit gleich wie der Kanton Waadt Nein gesagt zu dieser Vorlage.","Forel (Lavaux) (VD)","C'est non à l'assouplissement du droit du bail dans le domaine de la sous-location à Forel (Lavaux). Les habitants ont refusé le texte à 51,4 pour cent. Forel (Lavaux) a rejeté la réforme, tout comme son canton.","Forel (Lavaux) (VD)","Gli elettori di Forel (Lavaux) si sono mostrati scettici nei confronti della modifica del diritto di locazione (sublocazione), che è stata respinta con il 51,4 per cento di voti contrari. Forel (Lavaux) ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Lutry VD","Mit 1'836 Ja zu 1'641 Nein hat sich Lutry für die Änderung des Mietrechts bei Untermiete ausgesprochen. Das entspricht einem Ja-Stimmen-Anteil von 52,8 Prozent. Lutry hat damit anders abgestimmt als der Kanton Waadt, der die Vorlage abgelehnt hat.","Lutry (VD)","Lutry dit oui à 52,8 pour cent à l'assouplissement du droit du bail dans le domaine de la sous-location. Lutry a approuvé la réforme, contrairement à son canton.","Lutry (VD)","Gli abitanti di Lutry hanno accolto la modifica del diritto di locazione (sublocazione) con il 52,8 per cento di ""sì"". Lutry ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Puidoux VD","Die Änderung des Mietrechts bei Untermiete ist in Puidoux mit 51,3 Prozent der Stimmen angenommen worden. Puidoux hat damit anders abgestimmt als der Kanton Waadt, der die Vorlage abgelehnt hat.","Puidoux (VD)","L'assouplissement du droit du bail dans le domaine de la sous-location est approuvé par 51,3 pour cent des votants à Puidoux. Puidoux a approuvé la réforme, contrairement à son canton.","Puidoux (VD)","A Puidoux gli abitanti hanno accolto la modifica del diritto di locazione (sublocazione) con il 51,3 per cento di ""sì"". Puidoux ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Rivaz VD","Ja zur Änderung des Mietrechts bei Untermiete in Rivaz. Die Gemeinde hat Vorlage mit 55,1 Prozent der Stimmen angenommen. Rivaz hat damit anders abgestimmt als der Kanton Waadt, der die Vorlage abgelehnt hat.","Rivaz (VD)","Les habitants de Rivaz soutiennent à 55,1 pour cent l'assouplissement du droit du bail dans le domaine de la sous-location. Rivaz a approuvé la réforme, contrairement à son canton.","Rivaz (VD)","Gli elettori di Rivaz si sono mostrati favorevoli alla modifica del diritto di locazione (sublocazione), che ha ricevuto il 55,1 per cento di ""sì"". Rivaz ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Saint-Saphorin (Lavaux) VD","60,4 der Stimmbürgerinnen und Stimmbürger von Saint-Saphorin (Lavaux) haben die Änderung des Mietrechts bei Untermiete abgelehnt. Saint-Saphorin (Lavaux) hat damit gleich wie der Kanton Waadt Nein gesagt zu dieser Vorlage.","Saint-Saphorin (Lavaux) (VD)","Les habitants de Saint-Saphorin (Lavaux) s'opposent à l'assouplissement du droit du bail dans le domaine de la sous-location par 60,4 pour cent des voix. Saint-Saphorin (Lavaux) a rejeté la réforme, tout comme son canton.","Saint-Saphorin (Lavaux) (VD)","Gli abitanti di Saint-Saphorin (Lavaux) hanno respinto la modifica del diritto di locazione (sublocazione) con il 60,4 per cento di ""no"". Saint-Saphorin (Lavaux) ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Savigny VD","In Savigny hat die Änderung des Mietrechts bei Untermiete keine Mehrheit gefunden: 55,2 Prozent haben die Vorlage abgelehnt. Savigny hat damit gleich wie der Kanton Waadt Nein gesagt zu dieser Vorlage.","Savigny (VD)","C'est non à l'assouplissement du droit du bail dans le domaine de la sous-location à Savigny. Les habitants ont refusé le texte à 55,2 pour cent. Savigny a rejeté la réforme, tout comme son canton.","Savigny (VD)","Gli elettori di Savigny si sono mostrati scettici nei confronti della modifica del diritto di locazione (sublocazione), che è stata respinta con il 55,2 per cento di voti contrari. Savigny ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Bourg-en-Lavaux VD","50,8 Prozent der Stimmbürgerinnen und Stimmbürger von Bourg-en-Lavaux haben sich gegen die Änderung des Mietrechts bei Untermiete ausgesprochen. Bourg-en-Lavaux hat damit gleich wie der Kanton Waadt Nein gesagt zu dieser Vorlage.","Bourg-en-Lavaux (VD)","A Bourg-en-Lavaux, les citoyens rejettent à 50,8 pour cent l'assouplissement du droit du bail dans le domaine de la sous-location. Bourg-en-Lavaux a rejeté la réforme, tout comme son canton.","Bourg-en-Lavaux (VD)","Nel comune di Bourg-en-Lavaux, i cittadini hanno respinto la modifica del diritto di locazione (sublocazione) con il 50,8 per cento di voti contrari. Bourg-en-Lavaux ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Aclens VD","Die Änderung des Mietrechts bei Untermiete ist in Aclens mit 52,3 Prozent der Stimmen angenommen worden. Aclens hat damit anders abgestimmt als der Kanton Waadt, der die Vorlage abgelehnt hat.","Aclens (VD)","L'assouplissement du droit du bail dans le domaine de la sous-location est approuvé par 52,3 pour cent des votants à Aclens. Aclens a approuvé la réforme, contrairement à son canton.","Aclens (VD)","A Aclens gli abitanti hanno accolto la modifica del diritto di locazione (sublocazione) con il 52,3 per cento di ""sì"". Aclens ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Bremblens VD","Mit 120 Ja zu 97 Nein hat sich Bremblens für die Änderung des Mietrechts bei Untermiete ausgesprochen. Das entspricht einem Ja-Stimmen-Anteil von 55,3 Prozent. Bremblens hat damit anders abgestimmt als der Kanton Waadt, der die Vorlage abgelehnt hat.","Bremblens (VD)","Bremblens dit oui à 55,3 pour cent à l'assouplissement du droit du bail dans le domaine de la sous-location. Bremblens a approuvé la réforme, contrairement à son canton.","Bremblens (VD)","Gli abitanti di Bremblens hanno accolto la modifica del diritto di locazione (sublocazione) con il 55,3 per cento di ""sì"". Bremblens ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Buchillon VD","63,5 Prozent der Stimmbürgerinnen und Stimmbürger von Buchillon haben sich für die Änderung des Mietrechts bei Untermiete ausgesprochen. Buchillon hat damit anders abgestimmt als der Kanton Waadt, der die Vorlage abgelehnt hat.","Buchillon (VD)","A Buchillon, les habitants disent oui à  63,5 pour cent à l'assouplissement du droit du bail dans le domaine de la sous-location. Buchillon a approuvé la réforme, contrairement à son canton.","Buchillon (VD)","Nel comune di Buchillon, i cittadini hanno accolto la modifica del diritto di locazione (sublocazione) con il 63,5 per cento di voti favorevoli. Buchillon ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Bussigny VD","Bussigny hat die Änderung des Mietrechts bei Untermiete mit 65 Prozent Nein-Stimmen verworfen. Bussigny hat damit gleich wie der Kanton Waadt Nein gesagt zu dieser Vorlage.","Bussigny (VD)","L'assouplissement du droit du bail dans le domaine de la sous-location n'a pas trouvé grâce aux yeux des citoyens de Bussigny. Ils ont refusé le texte à 65 pour cent. Bussigny a rejeté la réforme, tout comme son canton.","Bussigny (VD)","La modifica del diritto di locazione (sublocazione) è stata respinta a Bussigny, dove ha riscosso il 65 per cento di ""no"". Bussigny ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Chavannes-près-Renens VD","Chavannes-près-Renens hat schweizweit den zweithöchsten Nein-Anteil bei dieser Abstimmung: 79,1 Prozent haben die Vorlage abgelehnt. Chavannes-près-Renens hat damit gleich wie der Kanton Waadt Nein gesagt zu dieser Vorlage.","Chavannes-près-Renens (VD)","Chavannes-près-Renens se classe au deuxième rang des plus forts refus de l'assouplissement du droit du bail dans le domaine de la sous-location. La commune dit non à 79,1 pour cent. Chavannes-près-Renens a rejeté la réforme, tout comme son canton.","Chavannes-près-Renens (VD)","Chavannes-près-Renens si è posizionato secondo nella graduatoria dei comuni in cui la modifica del diritto di locazione (sublocazione) è stata respinta maggiormente. È stata bocciata con il 79,1 per cento di ""no"". Chavannes-près-Renens ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Chigny VD","Mit 53,1 Prozent Ja-Stimmen hat eine Mehrheit der Abstimmenden in Chigny für die Änderung des Mietrechts bei Untermiete gestimmt. Chigny hat damit anders abgestimmt als der Kanton Waadt, der die Vorlage abgelehnt hat.","Chigny (VD)","La population de Chigny approuve à 53,1 pour cent l'assouplissement du droit du bail dans le domaine de la sous-location. Chigny a approuvé la réforme, contrairement à son canton.","Chigny (VD)","I cittadini di Chigny hanno accolto la modifica del diritto di locazione (sublocazione) con il 53,1 per cento di voti a favore. Chigny ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Clarmont VD","Clarmont hat die Änderung des Mietrechts bei Untermiete mit 37 Ja- zu 29 Nein-Stimmen angenommen. Clarmont hat damit anders abgestimmt als der Kanton Waadt, der die Vorlage abgelehnt hat.","Clarmont (VD)","L'assouplissement du droit du bail dans le domaine de la sous-location est validé à Clarmont. Les citoyens de cette petite commune sont 37 à soutenir le texte, contre 29 à le refuser. Clarmont a approuvé la réforme, contrairement à son canton.","Clarmont (VD)","La modifica del diritto di locazione (sublocazione) ha passato la prova delle urne a Clarmont, dove ha raccolto 37 voti favorevoli e 29 voti contrari. Clarmont ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Denens VD","Mit 58,9 Prozent Ja-Stimmen hat eine Mehrheit der Abstimmenden in Denens für die Änderung des Mietrechts bei Untermiete gestimmt. Denens hat damit anders abgestimmt als der Kanton Waadt, der die Vorlage abgelehnt hat.","Denens (VD)","La population de Denens approuve à 58,9 pour cent l'assouplissement du droit du bail dans le domaine de la sous-location. Denens a approuvé la réforme, contrairement à son canton.","Denens (VD)","I cittadini di Denens hanno accolto la modifica del diritto di locazione (sublocazione) con il 58,9 per cento di voti a favore. Denens ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Denges VD","In Denges hat die Änderung des Mietrechts bei Untermiete keine Mehrheit gefunden: 57,8 Prozent haben die Vorlage abgelehnt. Denges hat damit gleich wie der Kanton Waadt Nein gesagt zu dieser Vorlage.","Denges (VD)","C'est non à l'assouplissement du droit du bail dans le domaine de la sous-location à Denges. Les habitants ont refusé le texte à 57,8 pour cent. Denges a rejeté la réforme, tout comme son canton.","Denges (VD)","Gli elettori di Denges si sono mostrati scettici nei confronti della modifica del diritto di locazione (sublocazione), che è stata respinta con il 57,8 per cento di voti contrari. Denges ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Echandens VD","Ja zur Änderung des Mietrechts bei Untermiete in Echandens. Die Gemeinde hat Vorlage mit 50,8 Prozent der Stimmen angenommen. Echandens hat damit anders abgestimmt als der Kanton Waadt, der die Vorlage abgelehnt hat.","Echandens (VD)","Les habitants d'Echandens soutiennent à 50,8 pour cent l'assouplissement du droit du bail dans le domaine de la sous-location. Echandens a approuvé la réforme, contrairement à son canton.","Echandens (VD)","Gli elettori di Echandens si sono mostrati favorevoli alla modifica del diritto di locazione (sublocazione), che ha ricevuto il 50,8 per cento di ""sì"". Echandens ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Echichens VD","Echichens hat die Änderung des Mietrechts bei Untermiete angenommen. Die Gemeinde stimmte der Vorlage mit Ja-Stimmen-Anteil von 52,6 Prozent zu. Echichens hat damit anders abgestimmt als der Kanton Waadt, der die Vorlage abgelehnt hat.","Echichens (VD)","L'assouplissement du droit du bail dans le domaine de la sous-location passe la rampe avec 52,6 pour cent de oui à Echichens. Echichens a approuvé la réforme, contrairement à son canton.","Echichens (VD)","La modifica del diritto di locazione (sublocazione) è stata accolta a Echichens, dove ha riscosso il 52,6 per cento di voti a favore. Echichens ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Ecublens VD","67,3 Prozent der Stimmbürgerinnen und Stimmbürger von Ecublens VD haben sich gegen die Änderung des Mietrechts bei Untermiete ausgesprochen. Ecublens VD hat damit gleich wie der Kanton Waadt Nein gesagt zu dieser Vorlage.","Ecublens (VD)","A Ecublens (VD), les citoyens rejettent à 67,3 pour cent l'assouplissement du droit du bail dans le domaine de la sous-location. Ecublens (VD) a rejeté la réforme, tout comme son canton.","Ecublens (VD)","Nel comune di Ecublens VD, i cittadini hanno respinto la modifica del diritto di locazione (sublocazione) con il 67,3 per cento di voti contrari. Ecublens VD ha respinto il testo, risultato che si è confermato anche a livello cantonale."
