"Gemeinde_de","Text_de","Gemeinde_fr","Text_fr","Gemeinde_it","Text_it"
"Monteceneri TI","76,1 Prozent der Stimmbürgerinnen und Stimmbürger von Monteceneri haben sich gegen die einheitliche Finanzierung der Leistungen im Gesundheitswesen ausgesprochen. Monteceneri hat damit anders abgestimmt als der Kanton Tessin, der die Vorlage angenommen hat.","Monteceneri (TI)","A Monteceneri, les citoyens rejettent à 76,1 pour cent le financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée. Monteceneri a rejeté la réforme, contrairement à son canton.","Monteceneri (TI)","Nel comune di Monteceneri, i cittadini hanno respinto il finanziamento uniforme delle prestazioni con il 76,1 per cento di voti contrari. Monteceneri ha respinto il testo, contrariamente a quanto registrato a livello cantonale."
"Tresa TI","Keine Mehrheit für die einheitliche Finanzierung der Leistungen im Gesundheitswesen in Tresa: Die Vorlage ist mit 54,7 Prozent gescheitert. Tresa hat damit anders abgestimmt als der Kanton Tessin, der die Vorlage angenommen hat.","Tresa (TI)","Le financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée n'a pas convaincu à Tresa. Les citoyens de la commune ont refusé le texte à 54,7 pour cent. Tresa a rejeté la réforme, contrairement à son canton.","Tresa (TI)","Il 54,7 per cento degli elettori di Tresa ha respinto il finanziamento uniforme delle prestazioni. Tresa ha respinto il testo, contrariamente a quanto registrato a livello cantonale."
"Val Mara TI","Keine Mehrheit für die einheitliche Finanzierung der Leistungen im Gesundheitswesen in Val Mara: Die Vorlage ist mit 82,6 Prozent gescheitert. Val Mara hat damit anders abgestimmt als der Kanton Tessin, der die Vorlage angenommen hat.","Val Mara (TI)","Le financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée n'a pas convaincu à Val Mara. Les citoyens de la commune ont refusé le texte à 82,6 pour cent. Val Mara a rejeté la réforme, contrairement à son canton.","Val Mara (TI)","Il 82,6 per cento degli elettori di Val Mara ha respinto il finanziamento uniforme delle prestazioni. Val Mara ha respinto il testo, contrariamente a quanto registrato a livello cantonale."
"Balerna TI","64,4 Prozent der Stimmbürgerinnen und Stimmbürger in Balerna haben Ja gesagt zur einheitliche Finanzierung der Leistungen im Gesundheitswesen. Balerna hat damit gleich wie der Kanton Tessin Ja gesagt zu dieser Vorlage.","Balerna (TI)","Les habitants de Balerna acceptent avec 64,4 pour cent de oui le financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée. Balerna a approuvé la réforme, tout comme son canton.","Balerna (TI)","Il 64,4 per cento degli elettori di Balerna ha accolto il finanziamento uniforme delle prestazioni. Balerna ha accolto il testo, così come quanto avvenuto a livello cantonale."
"Castel San Pietro TI","In Castel San Pietro hat die einheitliche Finanzierung der Leistungen im Gesundheitswesen keine Mehrheit gefunden: 70,7 Prozent haben die Vorlage abgelehnt. Castel San Pietro hat damit anders abgestimmt als der Kanton Tessin, der die Vorlage angenommen hat.","Castel San Pietro (TI)","C'est non au financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée à Castel San Pietro. Les habitants ont refusé le texte à 70,7 pour cent. Castel San Pietro a rejeté la réforme, contrairement à son canton.","Castel San Pietro (TI)","Gli elettori di Castel San Pietro si sono mostrati scettici nei confronti del finanziamento uniforme delle prestazioni, che è stato respinto con il 70,7 per cento di voti contrari. Castel San Pietro ha respinto il testo, contrariamente a quanto registrato a livello cantonale."
"Chiasso TI","63,4 der Stimmbürgerinnen und Stimmbürger von Chiasso haben die einheitliche Finanzierung der Leistungen im Gesundheitswesen abgelehnt. Chiasso hat damit anders abgestimmt als der Kanton Tessin, der die Vorlage angenommen hat.","Chiasso (TI)","Les habitants de Chiasso s'opposent au financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée par 63,4 pour cent des voix. Chiasso a rejeté la réforme, contrairement à son canton.","Chiasso (TI)","Gli abitanti di Chiasso hanno respinto il finanziamento uniforme delle prestazioni con il 63,4 per cento di ""no"". Chiasso ha respinto il testo, contrariamente a quanto registrato a livello cantonale."
"Coldrerio TI","83,2 Prozent der Stimmbürgerinnen und Stimmbürger in Coldrerio haben Ja gesagt zur einheitliche Finanzierung der Leistungen im Gesundheitswesen. Coldrerio hat damit gleich wie der Kanton Tessin Ja gesagt zu dieser Vorlage.","Coldrerio (TI)","Les habitants de Coldrerio acceptent avec 83,2 pour cent de oui le financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée. Coldrerio a approuvé la réforme, tout comme son canton.","Coldrerio (TI)","Il 83,2 per cento degli elettori di Coldrerio ha accolto il finanziamento uniforme delle prestazioni. Coldrerio ha accolto il testo, così come quanto avvenuto a livello cantonale."
"Mendrisio TI","Mit 7'716 Ja zu 66 Nein hat sich Mendrisio für die einheitliche Finanzierung der Leistungen im Gesundheitswesen ausgesprochen. Das entspricht 99,2 Prozent. Mendrisio hat damit bei dieser Vorlage den höchsten Ja-Anteil im Kanton Tessin.","Mendrisio (TI)","Mendrisio dit oui à 99,2 pour cent au financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée. Le plus fort pourcentage de oui du canton du Tessin a été obtenu à Mendrisio.","Mendrisio (TI)","Gli abitanti di Mendrisio hanno accolto il finanziamento uniforme delle prestazioni con il 99,2 per cento di ""sì"". Il maggior numero di ""sì"" nel canton Ticino è stato ottenuto a Mendrisio."
"Morbio Inferiore TI","Keine Mehrheit für die einheitliche Finanzierung der Leistungen im Gesundheitswesen in Morbio Inferiore: Die Vorlage ist mit 83,2 Prozent gescheitert. Morbio Inferiore hat damit anders abgestimmt als der Kanton Tessin, der die Vorlage angenommen hat.","Morbio Inferiore (TI)","Le financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée n'a pas convaincu à Morbio Inferiore. Les citoyens de la commune ont refusé le texte à 83,2 pour cent. Morbio Inferiore a rejeté la réforme, contrairement à son canton.","Morbio Inferiore (TI)","Il 83,2 per cento degli elettori di Morbio Inferiore ha respinto il finanziamento uniforme delle prestazioni. Morbio Inferiore ha respinto il testo, contrariamente a quanto registrato a livello cantonale."
"Novazzano TI","50,1 Prozent der Stimmbürgerinnen und Stimmbürger in Novazzano haben Ja gesagt zur einheitliche Finanzierung der Leistungen im Gesundheitswesen. Novazzano hat damit gleich wie der Kanton Tessin Ja gesagt zu dieser Vorlage.","Novazzano (TI)","Les habitants de Novazzano acceptent avec 50,1 pour cent de oui le financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée. Novazzano a approuvé la réforme, tout comme son canton.","Novazzano (TI)","Il 50,1 per cento degli elettori di Novazzano ha accolto il finanziamento uniforme delle prestazioni. Novazzano ha accolto il testo, così come quanto avvenuto a livello cantonale."
"Riva San Vitale TI","Riva San Vitale hat die einheitliche Finanzierung der Leistungen im Gesundheitswesen mit 66,5 Prozent Nein-Stimmen verworfen. Riva San Vitale hat damit anders abgestimmt als der Kanton Tessin, der die Vorlage angenommen hat.","Riva San Vitale (TI)","Le financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée n'a pas trouvé grâce aux yeux des citoyens de Riva San Vitale. Ils ont refusé le texte à 66,5 pour cent. Riva San Vitale a rejeté la réforme, contrairement à son canton.","Riva San Vitale (TI)","Il finanziamento uniforme delle prestazioni è stato respinto a Riva San Vitale, dove ha riscosso il 66,5 per cento di ""no"". Riva San Vitale ha respinto il testo, contrariamente a quanto registrato a livello cantonale."
"Stabio TI","Ja zur einheitlichen Finanzierung der Leistungen im Gesundheitswesen in Stabio. Die Gemeinde hat die Vorlage mit 79,1 Prozent der Stimmen angenommen. Stabio hat damit gleich wie der Kanton Tessin Ja gesagt zu dieser Vorlage.","Stabio (TI)","Les habitants de Stabio soutiennent à 79,1 pour cent le financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée. Stabio a approuvé la réforme, tout comme son canton.","Stabio (TI)","Gli elettori di Stabio si sono mostrati favorevoli al finanziamento uniforme delle prestazioni, che ha ricevuto il 79,1 per cento di ""sì"". Stabio ha accolto il testo, così come quanto avvenuto a livello cantonale."
"Vacallo TI","In Vacallo hat die einheitliche Finanzierung der Leistungen im Gesundheitswesen keine Mehrheit gefunden: 97,4 Prozent haben die Vorlage abgelehnt. Vacallo hat damit bei dieser Vorlage den höchsten Nein-Anteil im Kanton Tessin.","Vacallo (TI)","C'est non au financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée à Vacallo. Les habitants ont refusé le texte à 97,4 pour cent. Le plus fort pourcentage de non du canton du Tessin a été obtenu à Vacallo.","Vacallo (TI)","Gli elettori di Vacallo si sono mostrati scettici nei confronti del finanziamento uniforme delle prestazioni, che è stato respinto con il 97,4 per cento di voti contrari. Il maggior numero di ""no"" nel canton Ticino è stato ottenuto a Vacallo."
"Breggia TI","Mit 4'489 Ja zu 2'335 Nein hat sich Breggia für die einheitliche Finanzierung der Leistungen im Gesundheitswesen ausgesprochen. Das entspricht 65,8 Prozent. Breggia hat damit gleich wie der Kanton Tessin Ja gesagt zu dieser Vorlage.","Breggia (TI)","Breggia dit oui à 65,8 pour cent au financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée. Breggia a approuvé la réforme, tout comme son canton.","Breggia (TI)","Gli abitanti di Breggia hanno accolto il finanziamento uniforme delle prestazioni con il 65,8 per cento di ""sì"". Breggia ha accolto il testo, così come quanto avvenuto a livello cantonale."
"Biasca TI","In Biasca hat die einheitliche Finanzierung der Leistungen im Gesundheitswesen keine Mehrheit gefunden: 58,5 Prozent haben die Vorlage abgelehnt. Biasca hat damit anders abgestimmt als der Kanton Tessin, der die Vorlage angenommen hat.","Biasca (TI)","C'est non au financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée à Biasca. Les habitants ont refusé le texte à 58,5 pour cent. Biasca a rejeté la réforme, contrairement à son canton.","Biasca (TI)","Gli elettori di Biasca si sono mostrati scettici nei confronti del finanziamento uniforme delle prestazioni, che è stato respinto con il 58,5 per cento di voti contrari. Biasca ha respinto il testo, contrariamente a quanto registrato a livello cantonale."
"Riviera TI","Riviera hat die einheitliche Finanzierung der Leistungen im Gesundheitswesen mit 59,3 Prozent Nein verworfen. Riviera hat damit anders abgestimmt als der Kanton Tessin, der die Vorlage angenommen hat.","Riviera (TI)","Le financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée est refusé à 59,3 pour cent à Riviera. Riviera a rejeté la réforme, contrairement à son canton.","Riviera (TI)","I cittadini di Riviera hanno respinto il finanziamento uniforme delle prestazioni con il 59,3 per cento di voti contrari. Riviera ha respinto il testo, contrariamente a quanto registrato a livello cantonale."
"Bosco/Gurin TI","Mit 68,3 Prozent Ja-Stimmen hat eine Mehrheit der Abstimmenden in Bosco/Gurin die einheitliche Finanzierung der Leistungen im Gesundheitswesen befürwortet. Bosco/Gurin hat damit gleich wie der Kanton Tessin Ja gesagt zu dieser Vorlage.","Bosco/Gurin (TI)","La population de Bosco/Gurin approuve à 68,3 pour cent le financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée. Bosco/Gurin a approuvé la réforme, tout comme son canton.","Bosco/Gurin (TI)","I cittadini di Bosco/Gurin hanno accolto il finanziamento uniforme delle prestazioni con il 68,3 per cento di voti a favore. Bosco/Gurin ha accolto il testo, così come quanto avvenuto a livello cantonale."
"Campo (Vallemaggia) TI","Campo (Vallemaggia) hat die einheitliche Finanzierung der Leistungen im Gesundheitswesen mit 65,6 Prozent Nein-Stimmen verworfen. Campo (Vallemaggia) hat damit anders abgestimmt als der Kanton Tessin, der die Vorlage angenommen hat.","Campo (Vallemaggia) (TI)","Le financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée n'a pas trouvé grâce aux yeux des citoyens de Campo (Vallemaggia). Ils ont refusé le texte à 65,6 pour cent. Campo (Vallemaggia) a rejeté la réforme, contrairement à son canton.","Campo (Vallemaggia) (TI)","Il finanziamento uniforme delle prestazioni è stato respinto a Campo (Vallemaggia), dove ha riscosso il 65,6 per cento di ""no"". Campo (Vallemaggia) ha respinto il testo, contrariamente a quanto registrato a livello cantonale."
"Cerentino TI","54,9 Prozent der Stimmbürgerinnen und Stimmbürger von Cerentino haben sich für die einheitliche Finanzierung der Leistungen im Gesundheitswesen ausgesprochen. Cerentino hat damit gleich wie der Kanton Tessin Ja gesagt zu dieser Vorlage.","Cerentino (TI)","A Cerentino, les habitants disent oui à  54,9 pour cent au financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée. Cerentino a approuvé la réforme, tout comme son canton.","Cerentino (TI)","Nel comune di Cerentino, i cittadini hanno accolto il finanziamento uniforme delle prestazioni con il 54,9 per cento di voti favorevoli. Cerentino ha accolto il testo, così come quanto avvenuto a livello cantonale."
"Cevio TI","73,7 Prozent der Stimmbürgerinnen und Stimmbürger in Cevio haben Ja gesagt zur einheitliche Finanzierung der Leistungen im Gesundheitswesen. Cevio hat damit gleich wie der Kanton Tessin Ja gesagt zu dieser Vorlage.","Cevio (TI)","Les habitants de Cevio acceptent avec 73,7 pour cent de oui le financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée. Cevio a approuvé la réforme, tout comme son canton.","Cevio (TI)","Il 73,7 per cento degli elettori di Cevio ha accolto il finanziamento uniforme delle prestazioni. Cevio ha accolto il testo, così come quanto avvenuto a livello cantonale."
